FilePath,Severity,Control name,Failed resources,All Resources,Compliance score
path=305250299/api=apps/v1//Deployment/httpbin,High,Writable hostPath mount,0,1,1.0
path=305250299/api=apps/v1//Deployment/httpbin,High,Insecure capabilities,0,1,1.0
path=2310548525/api=apps/v1//StatefulSet/argocd-redis-ha-server,High,Writable hostPath mount,0,1,1.0
path=2310548525/api=apps/v1//StatefulSet/argocd-redis-ha-server,High,Insecure capabilities,0,1,1.0
path=3844514593/api=apps/v1//Deployment/argocd-server,High,Writable hostPath mount,0,1,1.0
path=3844514593/api=apps/v1//Deployment/argocd-server,High,Insecure capabilities,0,1,1.0
path=3641043958/api=apps/v1/monitoring/Deployment/prometheus-deployment,High,Writable hostPath mount,0,1,1.0
path=3641043958/api=apps/v1/monitoring/Deployment/prometheus-deployment,High,Insecure capabilities,0,1,1.0
path=3508425747/api=apps/v1//Deployment/argocd-notifications-controller,High,Writable hostPath mount,0,1,1.0
path=3508425747/api=apps/v1//Deployment/argocd-notifications-controller,High,Insecure capabilities,0,1,1.0
path=1212711400/api=apps/v1/system/Deployment/controller-manager,High,Writable hostPath mount,0,1,1.0
path=1212711400/api=apps/v1/system/Deployment/controller-manager,High,Insecure capabilities,0,1,1.0
path=419927000/api=apps/v1//Deployment/sleep,High,Writable hostPath mount,0,1,1.0
path=419927000/api=apps/v1//Deployment/sleep,High,Insecure capabilities,0,1,1.0
path=3643330446/api=apps/v1//Deployment/details-v1,High,Writable hostPath mount,0,1,1.0
path=3643330446/api=apps/v1//Deployment/details-v1,High,Insecure capabilities,0,1,1.0
path=1636360852/api=apps/v1//Deployment/redis,High,Writable hostPath mount,0,1,1.0
path=1636360852/api=apps/v1//Deployment/redis,High,Insecure capabilities,0,1,1.0
path=2722831700/api=apps/v1//Deployment/reviews-v1,High,Writable hostPath mount,0,1,1.0
path=2722831700/api=apps/v1//Deployment/reviews-v1,High,Insecure capabilities,0,1,1.0
path=3810311736/api=apps/v1//Deployment/jwt-server,High,Writable hostPath mount,0,1,1.0
path=3810311736/api=apps/v1//Deployment/jwt-server,High,Insecure capabilities,0,1,1.0
path=3609091461/api=apps/v1//Deployment/argocd-applicationset-controller,High,Writable hostPath mount,0,1,1.0
path=3609091461/api=apps/v1//Deployment/argocd-applicationset-controller,High,Insecure capabilities,0,1,1.0
path=3824976172/api=apps/v1//Deployment/ext-authz,High,Writable hostPath mount,0,1,1.0
path=3824976172/api=apps/v1//Deployment/ext-authz,High,Insecure capabilities,0,1,1.0
path=2390915165/api=apps/v1//StatefulSet/argocd-redis-ha-server,High,Writable hostPath mount,0,1,1.0
path=2390915165/api=apps/v1//StatefulSet/argocd-redis-ha-server,High,Insecure capabilities,0,1,1.0
path=4095587011/api=apps/v1/monitoring/Deployment/pyrra-api,High,Writable hostPath mount,0,1,1.0
path=4095587011/api=apps/v1/monitoring/Deployment/pyrra-api,High,Insecure capabilities,0,1,1.0
path=3058524363/api=apps/v1/monitoring-system/Deployment/vm-operator,High,Writable hostPath mount,0,1,1.0
path=3058524363/api=apps/v1/monitoring-system/Deployment/vm-operator,High,Insecure capabilities,0,1,1.0
path=3293497076/api=apps/v1/litmus/Deployment/litmusportal-auth-server,High,Writable hostPath mount,0,1,1.0
path=3293497076/api=apps/v1/litmus/Deployment/litmusportal-auth-server,High,Insecure capabilities,0,1,1.0
path=536742005/api=apps/v1//Deployment/workflow-controller,High,Writable hostPath mount,0,1,1.0
path=536742005/api=apps/v1//Deployment/workflow-controller,High,Insecure capabilities,0,1,1.0
path=3210510921/api=apps/v1//Deployment/tcp-echo,High,Writable hostPath mount,0,1,1.0
path=3210510921/api=apps/v1//Deployment/tcp-echo,High,Insecure capabilities,0,1,1.0
path=926523514/api=apps/v1/shifu-service/Deployment/telemetryservice,High,Writable hostPath mount,0,1,1.0
path=926523514/api=apps/v1/shifu-service/Deployment/telemetryservice,High,Insecure capabilities,0,1,1.0
path=330597384/api=apps/v1/system/Deployment/controller-manager,High,Writable hostPath mount,0,1,1.0
path=330597384/api=apps/v1/system/Deployment/controller-manager,High,Insecure capabilities,0,1,1.0
path=3491648128/api=apps/v1//Deployment/argocd-dex-server,High,Writable hostPath mount,0,1,1.0
path=3491648128/api=apps/v1//Deployment/argocd-dex-server,High,Insecure capabilities,0,1,1.0
path=3198815399/api=apps/v1/system/Deployment/controller-manager,High,Writable hostPath mount,0,1,1.0
path=3198815399/api=apps/v1/system/Deployment/controller-manager,High,Insecure capabilities,0,1,1.0
path=1062611480/api=apps/v1//Deployment/argocd-image-updater,High,Writable hostPath mount,0,1,1.0
path=1062611480/api=apps/v1//Deployment/argocd-image-updater,High,Insecure capabilities,0,1,1.0
path=16441812/api=apps/v1//Deployment/nginx-demo-app,High,Writable hostPath mount,0,1,1.0
path=16441812/api=apps/v1//Deployment/nginx-demo-app,High,Insecure capabilities,0,1,1.0
path=1593671783/api=apps/v1//Deployment/argocd-image-updater,High,Writable hostPath mount,0,1,1.0
path=1593671783/api=apps/v1//Deployment/argocd-image-updater,High,Insecure capabilities,0,1,1.0
path=3884931769/api=apps/v1//Deployment/controller-manager,High,Writable hostPath mount,0,1,1.0
path=3884931769/api=apps/v1//Deployment/controller-manager,High,Insecure capabilities,0,1,1.0
path=1669916090/api=apps/v1//Deployment/ratelimit,High,Writable hostPath mount,0,1,1.0
path=1669916090/api=apps/v1//Deployment/ratelimit,High,Insecure capabilities,0,1,1.0
path=2166013948/api=apps/v1/metallb-system/DaemonSet/speaker,High,Writable hostPath mount,0,1,1.0
path=2166013948/api=apps/v1/metallb-system/DaemonSet/speaker,High,Insecure capabilities,1,1,0.0
path=3023703340/api=apps/v1/monitoring/Deployment/kube-state-metrics,High,Writable hostPath mount,0,1,1.0
path=3023703340/api=apps/v1/monitoring/Deployment/kube-state-metrics,High,Insecure capabilities,0,1,1.0
path=4062613166/api=apps/v1/shifu-crd-system/Deployment/shifu-crd-controller-manager,High,Writable hostPath mount,0,1,1.0
path=4062613166/api=apps/v1/shifu-crd-system/Deployment/shifu-crd-controller-manager,High,Insecure capabilities,0,1,1.0
path=2142509233/api=apps/v1//Deployment/pgo,High,Writable hostPath mount,0,1,1.0
path=2142509233/api=apps/v1//Deployment/pgo,High,Insecure capabilities,0,1,1.0
path=1799285622/api=apps/v1/default/Deployment/kubeshark-front,High,Writable hostPath mount,0,1,1.0
path=1799285622/api=apps/v1/default/Deployment/kubeshark-front,High,Insecure capabilities,0,1,1.0
path=112533341/api=apps/v1//Deployment/argocd-applicationset-controller,High,Writable hostPath mount,0,1,1.0
path=112533341/api=apps/v1//Deployment/argocd-applicationset-controller,High,Insecure capabilities,0,1,1.0
path=1887635041/api=apps/v1/kong/Deployment/proxy-kong,High,Writable hostPath mount,0,1,1.0
path=1887635041/api=apps/v1/kong/Deployment/proxy-kong,High,Insecure capabilities,0,1,1.0
path=3759557304/api=apps/v1//Deployment/reviews-v3,High,Writable hostPath mount,0,1,1.0
path=3759557304/api=apps/v1//Deployment/reviews-v3,High,Insecure capabilities,0,1,1.0
path=3453550364/api=apps/v1//Deployment/grafana,High,Writable hostPath mount,0,1,1.0
path=3453550364/api=apps/v1//Deployment/grafana,High,Insecure capabilities,0,1,1.0
path=2139103785/api=apps/v1//Deployment/argocd-repo-server,High,Writable hostPath mount,0,1,1.0
path=2139103785/api=apps/v1//Deployment/argocd-repo-server,High,Insecure capabilities,0,1,1.0
path=78978103/api=apps/v1//Deployment/argocd-notifications-controller,High,Writable hostPath mount,0,1,1.0
path=78978103/api=apps/v1//Deployment/argocd-notifications-controller,High,Insecure capabilities,0,1,1.0
path=656783451/api=apps/v1//Deployment/nginx-deployment,High,Writable hostPath mount,0,1,1.0
path=656783451/api=apps/v1//Deployment/nginx-deployment,High,Insecure capabilities,0,1,1.0
path=383478079/api=apps/v1/kong/Deployment/proxy-kong,High,Writable hostPath mount,0,1,1.0
path=383478079/api=apps/v1/kong/Deployment/proxy-kong,High,Insecure capabilities,0,1,1.0
path=2874614311/api=apps/v1//Deployment/httpbin,High,Writable hostPath mount,0,1,1.0
path=2874614311/api=apps/v1//Deployment/httpbin,High,Insecure capabilities,0,1,1.0
path=3969327777/api=apps/v1//Deployment/sleep,High,Writable hostPath mount,0,1,1.0
path=3969327777/api=apps/v1//Deployment/sleep,High,Insecure capabilities,0,1,1.0
path=2063559850/api=apps/v1//DaemonSet/longhorn-iscsi-selinux-workaround,High,Writable hostPath mount,0,1,1.0
path=2063559850/api=apps/v1//DaemonSet/longhorn-iscsi-selinux-workaround,High,Insecure capabilities,0,1,1.0
path=2438857485/api=apps/v1//StatefulSet/argocd-application-controller,High,Writable hostPath mount,0,1,1.0
path=2438857485/api=apps/v1//StatefulSet/argocd-application-controller,High,Insecure capabilities,0,1,1.0
path=3058757505/api=apps/v1/litmus/Deployment/litmusportal-frontend,High,Writable hostPath mount,0,1,1.0
path=3058757505/api=apps/v1/litmus/Deployment/litmusportal-frontend,High,Insecure capabilities,0,1,1.0
path=645272449/api=apps/v1/infra/Deployment/test-receiver,High,Writable hostPath mount,0,1,1.0
path=645272449/api=apps/v1/infra/Deployment/test-receiver,High,Insecure capabilities,0,1,1.0
path=2375750594/api=apps/v1//Deployment/helloworld-v2,High,Writable hostPath mount,0,1,1.0
path=2375750594/api=apps/v1//Deployment/helloworld-v2,High,Insecure capabilities,0,1,1.0
path=2138472204/api=apps/v1/infra/Deployment/test-receiver,High,Writable hostPath mount,0,1,1.0
path=2138472204/api=apps/v1/infra/Deployment/test-receiver,High,Insecure capabilities,0,1,1.0
path=773874935/api=apps/v1//Deployment/liveness,High,Writable hostPath mount,0,1,1.0
path=773874935/api=apps/v1//Deployment/liveness,High,Insecure capabilities,0,1,1.0
path=1682537694/api=apps/v1/flux-system/Deployment/credentials-sync-eventhub,High,Writable hostPath mount,0,1,1.0
path=1682537694/api=apps/v1/flux-system/Deployment/credentials-sync-eventhub,High,Insecure capabilities,0,1,1.0
path=1719009140/api=apps/v1/kadalu/DaemonSet/kadalu-csi-nodeplugin,High,Writable hostPath mount,1,1,0.0
path=1719009140/api=apps/v1/kadalu/DaemonSet/kadalu-csi-nodeplugin,High,Insecure capabilities,1,1,0.0
path=2163064971/api=apps/v1/flux-system/Deployment/credentials-sync,High,Writable hostPath mount,0,1,1.0
path=2163064971/api=apps/v1/flux-system/Deployment/credentials-sync,High,Insecure capabilities,0,1,1.0
path=2039446149/api=apps/v1/mongodb/Deployment/mongodb-enterprise-operator,High,Writable hostPath mount,0,1,1.0
path=2039446149/api=apps/v1/mongodb/Deployment/mongodb-enterprise-operator,High,Insecure capabilities,0,1,1.0
path=1130621443/api=apps/v1//Deployment/jaeger-operator,High,Writable hostPath mount,0,1,1.0
path=1130621443/api=apps/v1//Deployment/jaeger-operator,High,Insecure capabilities,0,1,1.0
path=2254878061/api=apps/v1//Deployment/argocd-repo-server,High,Writable hostPath mount,0,1,1.0
path=2254878061/api=apps/v1//Deployment/argocd-repo-server,High,Insecure capabilities,0,1,1.0
path=3246663347/api=apps/v1/system/Deployment/controller-manager,High,Writable hostPath mount,0,1,1.0
path=3246663347/api=apps/v1/system/Deployment/controller-manager,High,Insecure capabilities,0,1,1.0
path=1015071526/api=apps/v1//Deployment/dubbo-admin,High,Writable hostPath mount,0,1,1.0
path=1015071526/api=apps/v1//Deployment/dubbo-admin,High,Insecure capabilities,0,1,1.0
path=300564866/api=apps/v1//Deployment/mongodb-v1,High,Writable hostPath mount,0,1,1.0
path=300564866/api=apps/v1//Deployment/mongodb-v1,High,Insecure capabilities,0,1,1.0
path=3165490532/api=apps/v1//Deployment/fortio-deploy,High,Writable hostPath mount,0,1,1.0
path=3165490532/api=apps/v1//Deployment/fortio-deploy,High,Insecure capabilities,0,1,1.0
path=1881366996/api=apps/v1//Deployment/argo-rollouts-dashboard,High,Writable hostPath mount,0,1,1.0
path=1881366996/api=apps/v1//Deployment/argo-rollouts-dashboard,High,Insecure capabilities,0,1,1.0
path=3716475506/api=apps/v1/default/Deployment/nacos-operator,High,Writable hostPath mount,0,1,1.0
path=3716475506/api=apps/v1/default/Deployment/nacos-operator,High,Insecure capabilities,0,1,1.0
path=3541980985/api=apps/v1//Deployment/argocd-repo-server,High,Writable hostPath mount,0,1,1.0
path=3541980985/api=apps/v1//Deployment/argocd-repo-server,High,Insecure capabilities,0,1,1.0
path=2584974463/api=apps/v1/litmus/Deployment/litmusportal-auth-server,High,Writable hostPath mount,0,1,1.0
path=2584974463/api=apps/v1/litmus/Deployment/litmusportal-auth-server,High,Insecure capabilities,0,1,1.0
path=2340435213/api=apps/v1//Deployment/argocd-applicationset-controller,High,Writable hostPath mount,0,1,1.0
path=2340435213/api=apps/v1//Deployment/argocd-applicationset-controller,High,Insecure capabilities,0,1,1.0
path=3865831022/api=apps/v1/monitoring/Deployment/prometheus-blackbox-exporter,High,Writable hostPath mount,0,1,1.0
path=3865831022/api=apps/v1/monitoring/Deployment/prometheus-blackbox-exporter,High,Insecure capabilities,0,1,1.0
path=3046565466/api=apps/v1/flux-system/Deployment/credentials-sync,High,Writable hostPath mount,0,1,1.0
path=3046565466/api=apps/v1/flux-system/Deployment/credentials-sync,High,Insecure capabilities,0,1,1.0
path=1034943055/api=apps/v1/kubeeye-system/Deployment/kubebench,High,Writable hostPath mount,0,1,1.0
path=1034943055/api=apps/v1/kubeeye-system/Deployment/kubebench,High,Insecure capabilities,0,1,1.0
path=2792648562/api=apps/v1//Deployment/ratings-v1,High,Writable hostPath mount,0,1,1.0
path=2792648562/api=apps/v1//Deployment/ratings-v1,High,Insecure capabilities,0,1,1.0
path=1992395695/api=apps/v1/sock-shop/Deployment/catalogue,High,Writable hostPath mount,0,1,1.0
path=1992395695/api=apps/v1/sock-shop/Deployment/catalogue,High,Insecure capabilities,0,1,1.0
path=272458930/api=apps/v1/system/Deployment/controller-manager,High,Writable hostPath mount,0,1,1.0
path=272458930/api=apps/v1/system/Deployment/controller-manager,High,Insecure capabilities,0,1,1.0
path=3422437062/api=apps/v1/kong/Deployment/ingress-kong,High,Writable hostPath mount,0,1,1.0
path=3422437062/api=apps/v1/kong/Deployment/ingress-kong,High,Insecure capabilities,0,1,1.0
path=2396509847/api=apps/v1/kube-system/DaemonSet/node-problem-detector,High,Writable hostPath mount,0,1,1.0
path=2396509847/api=apps/v1/kube-system/DaemonSet/node-problem-detector,High,Insecure capabilities,0,1,1.0
path=1431840962/api=apps/v1/kong/Deployment/ingress-kong,High,Writable hostPath mount,0,1,1.0
path=1431840962/api=apps/v1/kong/Deployment/ingress-kong,High,Insecure capabilities,0,1,1.0
path=2807370447/api=apps/v1/monitoring/Deployment/prometheus-blackbox-exporter,High,Writable hostPath mount,0,1,1.0
path=2807370447/api=apps/v1/monitoring/Deployment/prometheus-blackbox-exporter,High,Insecure capabilities,0,1,1.0
path=2462538788/api=apps/v1/webapp/Deployment/backend,High,Writable hostPath mount,0,1,1.0
path=2462538788/api=apps/v1/webapp/Deployment/backend,High,Insecure capabilities,0,1,1.0
path=4108077675/api=apps/v1/longhorn-system/Deployment/longhorn-driver-deployer,High,Writable hostPath mount,0,1,1.0
path=4108077675/api=apps/v1/longhorn-system/Deployment/longhorn-driver-deployer,High,Insecure capabilities,0,1,1.0
path=3588523079/api=apps/v1//Deployment/argocd-server,High,Writable hostPath mount,0,1,1.0
path=3588523079/api=apps/v1//Deployment/argocd-server,High,Insecure capabilities,0,1,1.0
path=2686921941/api=apps/v1/monitoring/Deployment/prometheus-adapter,High,Writable hostPath mount,0,1,1.0
path=2686921941/api=apps/v1/monitoring/Deployment/prometheus-adapter,High,Insecure capabilities,0,1,1.0
path=2469310136/api=apps/v1/infra/Deployment/test-receiver,High,Writable hostPath mount,0,1,1.0
path=2469310136/api=apps/v1/infra/Deployment/test-receiver,High,Insecure capabilities,0,1,1.0
path=2293770906/api=apps/v1//StatefulSet/argocd-application-controller,High,Writable hostPath mount,0,1,1.0
path=2293770906/api=apps/v1//StatefulSet/argocd-application-controller,High,Insecure capabilities,0,1,1.0
path=1920279878/api=apps/v1/monitoring/DaemonSet/node-exporter,High,Writable hostPath mount,1,1,0.0
path=1920279878/api=apps/v1/monitoring/DaemonSet/node-exporter,High,Insecure capabilities,0,1,1.0
path=1097195185/api=apps/v1//Deployment/argocd-repo-server,High,Writable hostPath mount,0,1,1.0
path=1097195185/api=apps/v1//Deployment/argocd-repo-server,High,Insecure capabilities,0,1,1.0
path=2392528213/api=apps/v1//Deployment/helloworld-v1,High,Writable hostPath mount,0,1,1.0
path=2392528213/api=apps/v1//Deployment/helloworld-v1,High,Insecure capabilities,0,1,1.0
path=3534393374/api=apps/v1/kadalu/Deployment/operator,High,Writable hostPath mount,0,1,1.0
path=3534393374/api=apps/v1/kadalu/Deployment/operator,High,Insecure capabilities,0,1,1.0
path=3832842237/api=apps/v1//Deployment/pgo,High,Writable hostPath mount,0,1,1.0
path=3832842237/api=apps/v1//Deployment/pgo,High,Insecure capabilities,0,1,1.0
path=2785136522/api=apps/v1/kadalu/DaemonSet/kadalu-csi-nodeplugin,High,Writable hostPath mount,1,1,0.0
path=2785136522/api=apps/v1/kadalu/DaemonSet/kadalu-csi-nodeplugin,High,Insecure capabilities,1,1,0.0
path=2876645512/api=apps/v1/kong/Deployment/ingress-kong,High,Writable hostPath mount,0,1,1.0
path=2876645512/api=apps/v1/kong/Deployment/ingress-kong,High,Insecure capabilities,0,1,1.0
path=2481557624/api=apps/v1//Deployment/chaos-exporter,High,Writable hostPath mount,0,1,1.0
path=2481557624/api=apps/v1//Deployment/chaos-exporter,High,Insecure capabilities,0,1,1.0
path=1539772306/api=apps/v1//StatefulSet/argocd-application-controller,High,Writable hostPath mount,0,1,1.0
path=1539772306/api=apps/v1//StatefulSet/argocd-application-controller,High,Insecure capabilities,0,1,1.0
path=1183087878/api=apps/v1/kuma-system/StatefulSet/controller-manager,High,Writable hostPath mount,0,1,1.0
path=1183087878/api=apps/v1/kuma-system/StatefulSet/controller-manager,High,Insecure capabilities,0,1,1.0
path=250963839/api=apps/v1//Deployment/vote,High,Writable hostPath mount,0,1,1.0
path=250963839/api=apps/v1//Deployment/vote,High,Insecure capabilities,0,1,1.0
path=2038695053/api=apps/v1//Deployment/productpage-v1,High,Writable hostPath mount,0,1,1.0
path=2038695053/api=apps/v1//Deployment/productpage-v1,High,Insecure capabilities,0,1,1.0
path=1049125148/api=apps/v1//StatefulSet/nacos,High,Writable hostPath mount,0,1,1.0
path=1049125148/api=apps/v1//StatefulSet/nacos,High,Insecure capabilities,0,1,1.0
path=1519684602/api=apps/v1/monitoring/Deployment/mysql-exporter,High,Writable hostPath mount,0,1,1.0
path=1519684602/api=apps/v1/monitoring/Deployment/mysql-exporter,High,Insecure capabilities,0,1,1.0
path=1002396882/api=apps/v1/litmus/Deployment/chaos-exporter,High,Writable hostPath mount,0,1,1.0
path=1002396882/api=apps/v1/litmus/Deployment/chaos-exporter,High,Insecure capabilities,0,1,1.0
path=2213749536/api=/v1//Pod/tie-breaker-pod,High,Writable hostPath mount,0,1,1.0
path=2213749536/api=/v1//Pod/tie-breaker-pod,High,Insecure capabilities,0,1,1.0
path=4167537219/api=apps/v1//Deployment/ratings-v1,High,Writable hostPath mount,0,1,1.0
path=4167537219/api=apps/v1//Deployment/ratings-v1,High,Insecure capabilities,0,1,1.0
path=2496853807/api=apps/v1//Deployment/litmusportal-auth-server,High,Writable hostPath mount,0,1,1.0
path=2496853807/api=apps/v1//Deployment/litmusportal-auth-server,High,Insecure capabilities,0,1,1.0
path=2109567727/api=apps/v1//Deployment/jaeger-operator,High,Writable hostPath mount,0,1,1.0
path=2109567727/api=apps/v1//Deployment/jaeger-operator,High,Insecure capabilities,0,1,1.0
path=312683172/api=apps/v1/shifu-crd-system/Deployment/shifu-crd-controller-manager,High,Writable hostPath mount,0,1,1.0
path=312683172/api=apps/v1/shifu-crd-system/Deployment/shifu-crd-controller-manager,High,Insecure capabilities,0,1,1.0
path=292718901/api=apps/v1/kadalu/Deployment/operator,High,Writable hostPath mount,0,1,1.0
path=292718901/api=apps/v1/kadalu/Deployment/operator,High,Insecure capabilities,0,1,1.0
path=1694899372/api=apps/v1/kong/Deployment/ingress-kong,High,Writable hostPath mount,0,1,1.0
path=1694899372/api=apps/v1/kong/Deployment/ingress-kong,High,Insecure capabilities,0,1,1.0
path=2931406075/api=apps/v1//Deployment/chaos-operator-ce,High,Writable hostPath mount,0,1,1.0
path=2931406075/api=apps/v1//Deployment/chaos-operator-ce,High,Insecure capabilities,0,1,1.0
path=2739609319/api=apps/v1//Deployment/reviews-v2,High,Writable hostPath mount,0,1,1.0
path=2739609319/api=apps/v1//Deployment/reviews-v2,High,Insecure capabilities,0,1,1.0
path=3890614875/api=apps/v1/flux-system/Deployment/credentials-sync,High,Writable hostPath mount,0,1,1.0
path=3890614875/api=apps/v1/flux-system/Deployment/credentials-sync,High,Insecure capabilities,0,1,1.0
path=2953020533/api=apps/v1//Deployment/subscriber,High,Writable hostPath mount,0,1,1.0
path=2953020533/api=apps/v1//Deployment/subscriber,High,Insecure capabilities,0,1,1.0
path=2057481215/api=apps/v1/monitoring/Deployment/grafana,High,Writable hostPath mount,0,1,1.0
path=2057481215/api=apps/v1/monitoring/Deployment/grafana,High,Insecure capabilities,0,1,1.0
path=2434941105/api=apps/v1/default/StatefulSet/grafana,High,Writable hostPath mount,0,1,1.0
path=2434941105/api=apps/v1/default/StatefulSet/grafana,High,Insecure capabilities,0,1,1.0
path=1923659172/api=apps/v1/system/Deployment/controller-manager,High,Writable hostPath mount,0,1,1.0
path=1923659172/api=apps/v1/system/Deployment/controller-manager,High,Insecure capabilities,0,1,1.0
path=2100724575/api=apps/v1/flux-system/Deployment/credentials-sync-eventhub,High,Writable hostPath mount,0,1,1.0
path=2100724575/api=apps/v1/flux-system/Deployment/credentials-sync-eventhub,High,Insecure capabilities,0,1,1.0
path=357369471/api=apps/v1//DaemonSet/longhorn-spdk-setup,High,Writable hostPath mount,0,1,1.0
path=357369471/api=apps/v1//DaemonSet/longhorn-spdk-setup,High,Insecure capabilities,0,1,1.0
path=1689358509/api=apps/v1/kube-system/DaemonSet/csi-secrets-store,High,Writable hostPath mount,1,1,0.0
path=1689358509/api=apps/v1/kube-system/DaemonSet/csi-secrets-store,High,Insecure capabilities,0,1,1.0
path=984811215/api=apps/v1//Deployment/argocd-redis,High,Writable hostPath mount,0,1,1.0
path=984811215/api=apps/v1//Deployment/argocd-redis,High,Insecure capabilities,0,1,1.0
path=1774330083/api=apps/v1//Deployment/cache,High,Writable hostPath mount,0,1,1.0
path=1774330083/api=apps/v1//Deployment/cache,High,Insecure capabilities,0,1,1.0
path=1043666762/api=apps/v1//Deployment/argocd-server,High,Writable hostPath mount,0,1,1.0
path=1043666762/api=apps/v1//Deployment/argocd-server,High,Insecure capabilities,0,1,1.0
path=2075904032/api=apps/v1/sock-shop/Deployment/shipping,High,Writable hostPath mount,0,1,1.0
path=2075904032/api=apps/v1/sock-shop/Deployment/shipping,High,Insecure capabilities,0,1,1.0
path=1947925840/api=apps/v1//Deployment/redis,High,Writable hostPath mount,0,1,1.0
path=1947925840/api=apps/v1//Deployment/redis,High,Insecure capabilities,0,1,1.0
path=2051183812/api=apps/v1//Deployment/details-v2,High,Writable hostPath mount,0,1,1.0
path=2051183812/api=apps/v1//Deployment/details-v2,High,Insecure capabilities,0,1,1.0
path=1988362196/api=apps/v1//Deployment/reviews-v3,High,Writable hostPath mount,0,1,1.0
path=1988362196/api=apps/v1//Deployment/reviews-v3,High,Insecure capabilities,0,1,1.0
path=2679063723/api=apps/v1//Deployment/helloworld-v1,High,Writable hostPath mount,0,1,1.0
path=2679063723/api=apps/v1//Deployment/helloworld-v1,High,Insecure capabilities,0,1,1.0
path=2327323935/api=apps/v1//Deployment/pgo,High,Writable hostPath mount,0,1,1.0
path=2327323935/api=apps/v1//Deployment/pgo,High,Insecure capabilities,0,1,1.0
path=437475228/api=apps/v1//Deployment/ambassador,High,Writable hostPath mount,0,1,1.0
path=437475228/api=apps/v1//Deployment/ambassador,High,Insecure capabilities,0,1,1.0
path=722220371/api=apps/v1/kong/Deployment/ingress-kong,High,Writable hostPath mount,0,1,1.0
path=722220371/api=apps/v1/kong/Deployment/ingress-kong,High,Insecure capabilities,0,1,1.0
path=947301441/api=apps/v1//Deployment/kuberay-apiserver,High,Writable hostPath mount,0,1,1.0
path=947301441/api=apps/v1//Deployment/kuberay-apiserver,High,Insecure capabilities,0,1,1.0
path=1144881098/api=apps/v1//Deployment/ratings-v1,High,Writable hostPath mount,0,1,1.0
path=1144881098/api=apps/v1//Deployment/ratings-v1,High,Insecure capabilities,0,1,1.0
path=3709757175/api=apps/v1//StatefulSet/argocd-application-controller,High,Writable hostPath mount,0,1,1.0
path=3709757175/api=apps/v1//StatefulSet/argocd-application-controller,High,Insecure capabilities,0,1,1.0
path=890092790/api=apps/v1/istio-system/Deployment/grafana,High,Writable hostPath mount,0,1,1.0
path=890092790/api=apps/v1/istio-system/Deployment/grafana,High,Insecure capabilities,0,1,1.0
path=859112953/api=apps/v1//Deployment/argocd-applicationset-controller,High,Writable hostPath mount,0,1,1.0
path=859112953/api=apps/v1//Deployment/argocd-applicationset-controller,High,Insecure capabilities,0,1,1.0
